order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
2456,862,58,1,99.7,0.0,99.7
2457,862,140,1,153.35,0.0,153.35
2458,863,119,3,55.3,0.0,165.9
2459,863,179,1,159.29,0.0,159.29
2460,863,1,2,91.51,0.0,183.02
2461,864,111,1,15.42,2.31,13.11
2462,864,19,3,43.2,8.64,103.68
2463,864,92,2,17.32,0.0,34.64
2464,864,194,2,27.84,0.0,55.68
2465,865,198,1,78.65,0.0,78.65
2466,865,165,3,177.24,0.0,531.72
2467,865,85,2,124.56,18.68,211.76
2468,866,104,2,151.16,0.0,302.32
2469,866,58,2,99.7,0.0,199.4
2470,866,117,1,190.8,0.0,190.8
2471,866,25,3,647.97,0.0,1943.91
2472,867,113,1,42.06,0.0,42.06
2473,867,122,1,194.38,0.0,194.38
2474,867,14,3,158.47,31.69,380.34
2475,867,20,3,116.87,0.0,350.61
2476,868,53,1,17.28,0.0,17.28
2477,868,21,2,48.66,0.0,97.32
2478,868,33,3,141.55,14.16,382.17
2479,868,16,3,163.52,0.0,490.56
2480,869,5,2,173.65,0.0,347.3
2481,869,97,2,165.81,0.0,331.62
2482,870,148,1,114.23,0.0,114.23
2483,871,199,1,48.27,7.24,41.03
2484,871,7,1,62.17,0.0,62.17
2485,871,110,3,196.12,0.0,588.36
2486,871,155,2,40.86,0.0,81.72
2487,871,80,2,27.43,0.0,54.86
2488,872,166,1,13.46,2.69,10.77
2489,873,13,3,143.69,0.0,431.07
2490,873,112,2,1307.22,261.44,2091.56
2491,874,29,2,30.09,0.0,60.18
2492,875,174,2,144.66,0.0,289.32
2493,875,102,1,64.56,0.0,64.56
2494,875,30,2,184.84,0.0,369.68
2495,875,25,2,647.97,0.0,1295.94
2496,876,141,3,86.39,0.0,259.17
2497,876,143,2,82.6,0.0,165.2
2498,876,97,3,165.81,16.58,447.69
2499,876,13,3,143.69,0.0,431.07
2500,876,16,2,163.52,0.0,327.04
2501,877,146,3,26.94,0.0,80.82
2502,878,172,3,18.21,2.73,46.44
2503,879,9,3,596.89,0.0,1790.67
2504,879,195,3,107.29,0.0,321.87
2505,879,22,1,150.56,0.0,150.56
2506,879,26,2,16.69,0.0,33.38
2507,880,148,3,114.23,0.0,342.69
2508,880,87,2,162.91,0.0,325.82
2509,880,109,2,120.46,0.0,240.92
2510,881,71,3,157.26,0.0,471.78
2511,881,176,2,95.47,0.0,190.94
2512,881,163,3,167.81,0.0,503.43
2513,882,103,2,155.6,15.56,280.08
2514,883,159,1,152.04,0.0,152.04
2515,883,167,1,119.3,17.89,101.41
2516,883,134,2,688.14,137.63,1101.02
2517,884,99,1,45.94,0.0,45.94
2518,884,50,2,189.45,0.0,378.9
2519,884,5,3,173.65,0.0,520.95
2520,884,176,3,95.47,0.0,286.41
2521,885,116,1,110.39,0.0,110.39
2522,885,118,3,132.45,0.0,397.35
2523,886,35,2,1069.13,0.0,2138.26
2524,886,157,2,99.21,0.0,198.42
2525,886,174,3,144.66,0.0,433.98
2526,886,90,1,80.12,16.02,64.1
2527,887,26,1,16.69,1.67,15.02
2528,887,180,1,98.17,0.0,98.17
2529,887,50,1,189.45,18.95,170.5
2530,887,89,3,125.44,0.0,376.32
2531,888,132,1,72.97,0.0,72.97
2532,888,6,3,1453.29,0.0,4359.87
2533,889,16,2,163.52,0.0,327.04
2534,889,22,2,150.56,0.0,301.12
2535,890,118,3,132.45,0.0,397.35
2536,890,13,3,143.69,0.0,431.07
2537,890,6,3,1453.29,290.66,3487.89
2538,891,189,3,184.72,36.94,443.34
2539,891,116,3,110.39,0.0,331.17
2540,891,33,2,141.55,0.0,283.1
2541,892,26,1,16.69,1.67,15.02
2542,892,9,1,596.89,119.38,477.51
2543,893,100,1,21.05,0.0,21.05
2544,893,51,1,15.3,2.29,13.01
2545,893,64,2,166.05,0.0,332.1
2546,893,26,2,16.69,0.0,33.38
2547,894,146,2,26.94,0.0,53.88
2548,894,61,2,74.32,0.0,148.64
2549,894,129,3,29.42,0.0,88.26
2550,894,80,1,27.43,0.0,27.43
2551,894,31,1,165.81,0.0,165.81
2552,895,20,3,116.87,0.0,350.61
2553,895,65,3,141.12,0.0,423.36
2554,895,4,3,154.57,23.19,394.14
2555,895,34,3,637.65,0.0,1912.95
2556,896,81,3,172.1,0.0,516.3
2557,896,123,3,1397.68,0.0,4193.04
2558,896,178,1,98.76,0.0,98.76
2559,897,155,2,40.86,0.0,81.72
2560,897,114,1,41.3,6.19,35.11
2561,898,168,3,83.13,0.0,249.39
2562,898,101,3,119.65,0.0,358.95
2563,898,112,3,1307.22,0.0,3921.66
2564,899,54,2,120.81,0.0,241.62
2565,899,103,3,155.6,0.0,466.8
2566,899,102,3,64.56,0.0,193.68
2567,900,35,3,1069.13,0.0,3207.39
2568,900,47,3,140.74,0.0,422.22
2569,900,14,1,158.47,0.0,158.47
2570,900,154,3,24.87,0.0,74.61
2571,901,145,1,185.68,0.0,185.68
2572,901,113,1,42.06,8.41,33.65
2573,901,89,3,125.44,12.54,338.7
2574,902,48,3,38.52,0.0,115.56
2575,902,181,2,98.6,0.0,197.2
2576,902,68,1,136.85,0.0,136.85
2577,903,20,2,116.87,0.0,233.74
2578,903,7,3,62.17,6.22,167.85
2579,903,111,3,15.42,2.31,39.33
2580,903,21,1,48.66,4.87,43.79
2581,904,155,2,40.86,8.17,65.38
2582,904,198,1,78.65,0.0,78.65
2583,904,174,3,144.66,0.0,433.98
2584,904,83,2,57.89,0.0,115.78
2585,904,30,3,184.84,27.73,471.33
2586,904,31,1,165.81,16.58,149.23
2587,905,160,2,116.67,0.0,233.34
2588,905,120,1,74.73,0.0,74.73
2589,906,38,1,23.61,0.0,23.61
2590,906,111,1,15.42,0.0,15.42
2591,906,167,3,119.3,0.0,357.9
2592,906,133,1,133.69,0.0,133.69
2593,907,151,3,72.22,0.0,216.66
2594,907,158,2,44.1,6.62,74.96
2595,907,43,2,24.93,0.0,49.86
2596,907,83,1,57.89,0.0,57.89
2597,908,199,3,48.27,0.0,144.81
2598,908,197,1,198.04,0.0,198.04
2599,908,33,3,141.55,0.0,424.65
2600,909,200,3,134.96,0.0,404.88
2601,910,147,3,30.47,0.0,91.41
2602,910,11,2,53.64,0.0,107.28
2603,910,87,3,162.91,0.0,488.73
2604,911,178,1,98.76,0.0,98.76
2605,911,101,1,119.65,0.0,119.65
2606,911,132,3,72.97,0.0,218.91
2607,911,137,1,193.2,0.0,193.2
2608,912,29,3,30.09,0.0,90.27
2609,912,12,3,1408.88,0.0,4226.64
2610,912,168,2,83.13,0.0,166.26
2611,913,28,2,18.09,0.0,36.18
2612,913,174,3,144.66,0.0,433.98
2613,913,196,1,455.68,0.0,455.68
2614,913,171,2,155.4,31.08,248.64
2615,914,32,3,192.47,0.0,577.41
2616,914,196,2,455.68,0.0,911.36
2617,914,123,2,1397.68,0.0,2795.36
2618,914,154,2,24.87,0.0,49.74
2619,915,50,1,189.45,0.0,189.45
2620,915,52,1,19.86,0.0,19.86
2621,915,130,3,16.49,2.47,42.06
2622,916,16,1,163.52,0.0,163.52
2623,917,26,1,16.69,0.0,16.69
2624,917,196,1,455.68,0.0,455.68
2625,918,104,2,151.16,15.12,272.08
2626,918,106,3,175.08,17.51,472.71
2627,918,121,2,160.84,0.0,321.68
2628,918,93,1,125.34,0.0,125.34
2629,919,96,1,175.12,0.0,175.12
2630,919,72,2,119.2,11.92,214.56
2631,920,81,3,172.1,0.0,516.3
2632,920,156,2,111.91,0.0,223.82
2633,920,84,2,88.18,0.0,176.36
2634,920,20,1,116.87,0.0,116.87
2635,921,51,2,15.3,0.0,30.6
2636,921,189,3,184.72,0.0,554.16
2637,921,14,3,158.47,0.0,475.41
2638,922,35,1,1069.13,0.0,1069.13
2639,923,151,2,72.22,0.0,144.44
2640,923,68,1,136.85,0.0,136.85
2641,923,134,2,688.14,0.0,1376.28
2642,924,86,1,66.49,0.0,66.49
2643,924,95,2,105.58,15.84,179.48
2644,925,141,2,86.39,0.0,172.78
2645,925,133,2,133.69,20.05,227.28
2646,925,161,1,187.26,37.45,149.81
2647,926,98,3,141.67,0.0,425.01
2648,926,43,3,24.93,0.0,74.79
2649,926,3,1,143.82,14.38,129.44
2650,927,61,2,74.32,0.0,148.64
2651,927,63,3,48.71,0.0,146.13
2652,928,198,3,78.65,0.0,235.95
2653,928,152,3,17.34,0.0,52.02
2654,928,199,2,48.27,0.0,96.54
2655,929,196,1,455.68,0.0,455.68
2656,929,184,2,88.31,0.0,176.62
2657,929,104,2,151.16,0.0,302.32
2658,930,74,3,56.07,0.0,168.21
2659,930,65,1,141.12,0.0,141.12
2660,930,108,3,128.99,0.0,386.97
2661,931,154,2,24.87,3.73,42.28
2662,931,182,2,44.16,0.0,88.32
2663,931,110,3,196.12,0.0,588.36
2664,931,104,2,151.16,0.0,302.32
2665,931,144,3,18.09,0.0,54.27
2666,932,82,2,110.46,0.0,220.92
2667,932,10,1,163.86,0.0,163.86
2668,933,89,2,125.44,0.0,250.88
2669,934,136,3,40.9,8.18,98.16
2670,935,51,2,15.3,0.0,30.6
2671,935,173,2,1081.9,0.0,2163.8
2672,935,41,1,45.05,0.0,45.05
2673,935,63,3,48.71,0.0,146.13
2674,936,165,2,177.24,35.45,283.58
2675,936,38,3,23.61,0.0,70.83
2676,936,183,1,1262.09,0.0,1262.09
2677,936,52,3,19.86,3.97,47.67
2678,937,88,1,99.65,0.0,99.65
2679,938,156,1,111.91,0.0,111.91
2680,938,112,3,1307.22,0.0,3921.66
2681,938,194,2,27.84,0.0,55.68
2682,938,120,3,74.73,0.0,224.19
2683,939,96,3,175.12,0.0,525.36
2684,939,166,2,13.46,0.0,26.92
2685,939,198,3,78.65,0.0,235.95
2686,940,163,2,167.81,0.0,335.62
2687,940,37,3,356.55,0.0,1069.65
2688,940,80,1,27.43,0.0,27.43
2689,940,121,1,160.84,0.0,160.84
2690,940,57,3,61.56,9.23,156.99
2691,940,128,2,136.26,0.0,272.52
2692,941,165,1,177.24,0.0,177.24
2693,941,103,1,155.6,23.34,132.26
2694,942,106,2,175.08,0.0,350.16
2695,942,74,2,56.07,0.0,112.14
2696,942,191,1,37.67,0.0,37.67
2697,942,178,2,98.76,0.0,197.52
2698,942,152,2,17.34,3.47,27.74
2699,942,1,2,91.51,0.0,183.02
2700,943,99,2,45.94,9.19,73.5
2701,943,51,1,15.3,0.0,15.3
2702,943,121,3,160.84,0.0,482.52
2703,944,171,2,155.4,0.0,310.8
2704,944,179,2,159.29,0.0,318.58
2705,944,165,1,177.24,35.45,141.79
2706,945,64,2,166.05,0.0,332.1
2707,945,133,1,133.69,0.0,133.69
2708,945,33,2,141.55,0.0,283.1
2709,945,35,2,1069.13,0.0,2138.26
2710,946,4,3,154.57,0.0,463.71
2711,946,56,1,95.42,9.54,85.88
2712,946,69,1,98.08,0.0,98.08
2713,946,104,3,151.16,0.0,453.48
2714,947,104,2,151.16,0.0,302.32
2715,947,48,2,38.52,0.0,77.04
2716,947,25,2,647.97,0.0,1295.94
2717,947,133,2,133.69,0.0,267.38
2718,948,7,2,62.17,0.0,124.34
2719,948,81,2,172.1,0.0,344.2
2720,949,177,2,44.04,6.61,74.86
2721,949,90,2,80.12,0.0,160.24
2722,949,138,3,134.25,0.0,402.75
2723,949,144,2,18.09,0.0,36.18
2724,950,93,3,125.34,12.53,338.43
2725,950,4,1,154.57,0.0,154.57
2726,950,108,3,128.99,0.0,386.97
2727,951,173,1,1081.9,0.0,1081.9
2728,951,194,2,27.84,0.0,55.68
2729,952,89,1,125.44,0.0,125.44
2730,952,1,3,91.51,0.0,274.53
2731,953,35,1,1069.13,0.0,1069.13
2732,953,195,1,107.29,0.0,107.29
2733,953,133,2,133.69,0.0,267.38
2734,954,151,3,72.22,0.0,216.66
2735,954,88,3,99.65,0.0,298.95
2736,954,35,1,1069.13,0.0,1069.13
2737,954,61,3,74.32,0.0,222.96
2738,954,93,1,125.34,0.0,125.34
2739,955,177,1,44.04,0.0,44.04
2740,955,92,2,17.32,0.0,34.64
2741,955,83,3,57.89,11.58,138.93
2742,955,158,3,44.1,0.0,132.3
2743,955,95,3,105.58,15.84,269.22
2744,956,61,2,74.32,0.0,148.64
2745,957,54,1,120.81,0.0,120.81
2746,958,68,2,136.85,0.0,273.7
2747,958,54,1,120.81,0.0,120.81
2748,958,100,2,21.05,0.0,42.1
2749,959,156,3,111.91,0.0,335.73
2750,959,195,1,107.29,0.0,107.29
2751,959,173,2,1081.9,0.0,2163.8
2752,959,197,2,198.04,0.0,396.08
2753,959,3,2,143.82,0.0,287.64
2754,960,83,1,57.89,0.0,57.89
2755,960,3,1,143.82,0.0,143.82
2756,961,41,2,45.05,0.0,90.1
2757,961,137,1,193.2,0.0,193.2
2758,961,26,2,16.69,0.0,33.38
2759,962,195,3,107.29,0.0,321.87
2760,962,197,1,198.04,29.71,168.33
2761,962,63,2,48.71,0.0,97.42
2762,963,151,2,72.22,7.22,130.0
2763,963,91,2,36.88,0.0,73.76
2764,963,127,3,88.32,0.0,264.96
2765,963,194,3,27.84,0.0,83.52
2766,963,197,3,198.04,0.0,594.12
2767,963,82,2,110.46,0.0,220.92
2768,964,12,2,1408.88,0.0,2817.76
2769,964,32,3,192.47,0.0,577.41
2770,964,43,2,24.93,0.0,49.86
2771,964,141,1,86.39,0.0,86.39
2772,965,25,1,647.97,0.0,647.97
2773,965,116,2,110.39,0.0,220.78
2774,965,160,3,116.67,0.0,350.01
2775,966,104,3,151.16,0.0,453.48
2776,966,37,1,356.55,0.0,356.55
2777,966,113,3,42.06,0.0,126.18
2778,966,191,3,37.67,0.0,113.01
2779,967,175,3,108.5,21.7,260.4
2780,967,129,3,29.42,0.0,88.26
2781,967,59,3,170.7,0.0,512.1
2782,967,152,1,17.34,0.0,17.34
2783,968,35,3,1069.13,0.0,3207.39
2784,968,123,1,1397.68,0.0,1397.68
2785,969,82,3,110.46,0.0,331.38
2786,969,12,3,1408.88,140.89,3803.97
2787,969,68,1,136.85,0.0,136.85
2788,970,79,3,103.09,0.0,309.27
2789,970,138,2,134.25,0.0,268.5
2790,971,117,2,190.8,19.08,343.44
2791,971,123,2,1397.68,279.54,2236.28
2792,971,158,3,44.1,0.0,132.3
2793,972,34,1,637.65,0.0,637.65
2794,972,3,2,143.82,0.0,287.64
2795,972,176,1,95.47,0.0,95.47
2796,972,147,3,30.47,0.0,91.41
2797,973,146,3,26.94,0.0,80.82
2798,973,93,3,125.34,25.07,300.81
2799,973,57,2,61.56,0.0,123.12
2800,973,76,3,199.58,0.0,598.74
2801,974,97,3,165.81,0.0,497.43
2802,974,111,1,15.42,0.0,15.42
2803,974,17,2,83.58,0.0,167.16
2804,975,119,1,55.3,0.0,55.3
2805,975,64,3,166.05,0.0,498.15
2806,976,75,1,84.21,0.0,84.21
2807,976,100,1,21.05,0.0,21.05
2808,977,61,3,74.32,0.0,222.96
2809,978,172,1,18.21,2.73,15.48
2810,978,69,1,98.08,0.0,98.08
2811,978,180,3,98.17,0.0,294.51
2812,978,63,2,48.71,0.0,97.42
2813,979,53,1,17.28,0.0,17.28
2814,979,51,2,15.3,0.0,30.6
2815,979,144,2,18.09,0.0,36.18
2816,980,196,2,455.68,0.0,911.36
2817,980,154,3,24.87,0.0,74.61
2818,980,140,2,153.35,23.0,260.7
2819,981,175,2,108.5,0.0,217.0
2820,981,150,1,60.23,0.0,60.23
2821,982,145,2,185.68,27.85,315.66
2822,982,20,2,116.87,0.0,233.74
2823,982,67,3,139.5,0.0,418.5
2824,983,138,1,134.25,13.43,120.82
2825,983,79,2,103.09,0.0,206.18
2826,983,37,3,356.55,0.0,1069.65
2827,984,177,1,44.04,0.0,44.04
2828,984,80,3,27.43,0.0,82.29
2829,984,189,1,184.72,36.94,147.78
2830,984,163,2,167.81,0.0,335.62
2831,985,199,2,48.27,9.65,77.24
2832,986,181,1,98.6,0.0,98.6
2833,986,150,3,60.23,6.02,162.63
2834,987,182,3,44.16,0.0,132.48
2835,987,200,2,134.96,0.0,269.92
2836,987,14,1,158.47,0.0,158.47
2837,988,99,2,45.94,0.0,91.88
2838,988,11,1,53.64,8.05,45.59
2839,988,51,1,15.3,0.0,15.3
2840,989,182,3,44.16,0.0,132.48
2841,989,60,1,76.93,15.39,61.54
2842,989,174,2,144.66,0.0,289.32
2843,990,12,1,1408.88,0.0,1408.88
2844,990,107,1,164.98,0.0,164.98
2845,990,147,2,30.47,0.0,60.94
2846,991,83,3,57.89,5.79,156.3
2847,991,88,3,99.65,0.0,298.95
2848,992,169,2,42.85,0.0,85.7
2849,992,129,1,29.42,0.0,29.42
2850,992,116,3,110.39,0.0,331.17
2851,992,148,2,114.23,0.0,228.46
2852,992,186,3,100.48,15.07,256.23
2853,992,101,1,119.65,23.93,95.72
2854,993,195,2,107.29,0.0,214.58
2855,994,161,1,187.26,0.0,187.26
2856,995,39,3,17.17,0.0,51.51
2857,995,156,2,111.91,0.0,223.82
2858,996,13,1,143.69,14.37,129.32
2859,996,41,1,45.05,0.0,45.05
2860,996,110,1,196.12,39.22,156.9
2861,996,165,1,177.24,0.0,177.24
2862,996,176,3,95.47,0.0,286.41
2863,996,100,1,21.05,0.0,21.05
2864,997,97,2,165.81,24.87,281.88
2865,997,40,1,154.17,0.0,154.17
2866,997,130,1,16.49,0.0,16.49
2867,998,107,2,164.98,33.0,263.96
2868,999,116,2,110.39,0.0,220.78
2869,999,197,1,198.04,0.0,198.04
2870,999,84,3,88.18,0.0,264.54
2871,999,50,1,189.45,0.0,189.45
2872,999,87,3,162.91,0.0,488.73
2873,1000,163,2,167.81,0.0,335.62
2874,1001,84,1,88.18,0.0,88.18
2875,1001,6,1,1453.29,0.0,1453.29
2876,1001,85,2,124.56,0.0,249.12
2877,1001,99,3,45.94,6.89,117.15
2878,1002,151,2,72.22,0.0,144.44
2879,1002,81,1,172.1,0.0,172.1
2880,1002,129,2,29.42,0.0,58.84
2881,1002,40,2,154.17,0.0,308.34
2882,1003,85,2,124.56,18.68,211.76
2883,1003,55,3,64.75,0.0,194.25
2884,1003,160,2,116.67,11.67,210.0
2885,1003,180,1,98.17,0.0,98.17
2886,1003,151,1,72.22,0.0,72.22
2887,1004,176,1,95.47,0.0,95.47
2888,1005,102,3,64.56,0.0,193.68
2889,1005,21,1,48.66,0.0,48.66
2890,1005,196,1,455.68,0.0,455.68
2891,1006,58,1,99.7,0.0,99.7
2892,1006,189,1,184.72,0.0,184.72
2893,1006,93,2,125.34,0.0,250.68
2894,1007,109,1,120.46,0.0,120.46
2895,1008,121,1,160.84,0.0,160.84
2896,1008,50,3,189.45,0.0,568.35
2897,1008,190,1,181.96,18.2,163.76
2898,1008,143,2,82.6,0.0,165.2
2899,1009,156,2,111.91,0.0,223.82
2900,1010,132,3,72.97,0.0,218.91
2901,1010,144,1,18.09,0.0,18.09
2902,1010,199,2,48.27,0.0,96.54
2903,1011,179,3,159.29,0.0,477.87
2904,1011,98,1,141.67,0.0,141.67
2905,1011,75,3,84.21,0.0,252.63
2906,1012,132,1,72.97,0.0,72.97
2907,1012,152,1,17.34,0.0,17.34
2908,1013,179,1,159.29,0.0,159.29
2909,1013,165,3,177.24,0.0,531.72
2910,1014,120,1,74.73,0.0,74.73
2911,1014,19,2,43.2,0.0,86.4
2912,1014,41,3,45.05,0.0,135.15
2913,1015,122,1,194.38,0.0,194.38
2914,1015,4,1,154.57,15.46,139.11
2915,1016,143,1,82.6,0.0,82.6
2916,1016,148,2,114.23,0.0,228.46
2917,1016,159,1,152.04,0.0,152.04
2918,1017,68,3,136.85,0.0,410.55
2919,1017,25,2,647.97,97.2,1101.54
2920,1017,183,3,1262.09,0.0,3786.27
2921,1017,54,2,120.81,0.0,241.62
2922,1017,130,1,16.49,0.0,16.49
2923,1018,79,3,103.09,0.0,309.27
2924,1019,92,3,17.32,3.46,41.58
2925,1019,165,1,177.24,26.59,150.65
2926,1019,35,1,1069.13,213.83,855.3
2927,1019,154,2,24.87,3.73,42.28
2928,1020,42,3,86.01,17.2,206.43
2929,1021,171,1,155.4,0.0,155.4
2930,1022,191,3,37.67,0.0,113.01
2931,1023,165,1,177.24,17.72,159.52
2932,1023,5,3,173.65,0.0,520.95
2933,1023,97,3,165.81,0.0,497.43
2934,1024,76,2,199.58,29.94,339.28
2935,1024,152,2,17.34,0.0,34.68
2936,1025,104,1,151.16,0.0,151.16
2937,1025,147,2,30.47,4.57,51.8
2938,1025,138,3,134.25,0.0,402.75
2939,1026,56,2,95.42,14.31,162.22
2940,1027,49,3,151.84,0.0,455.52
2941,1027,171,3,155.4,23.31,396.27
2942,1028,141,2,86.39,17.28,138.22
2943,1028,160,3,116.67,0.0,350.01
2944,1029,68,3,136.85,0.0,410.55
2945,1029,169,2,42.85,4.29,77.12
2946,1030,53,1,17.28,0.0,17.28
2947,1030,17,2,83.58,0.0,167.16
2948,1030,5,3,173.65,0.0,520.95
2949,1030,101,2,119.65,23.93,191.44
2950,1031,176,2,95.47,14.32,162.3
2951,1031,8,2,32.11,0.0,64.22
2952,1031,173,3,1081.9,0.0,3245.7
2953,1031,13,2,143.69,0.0,287.38
2954,1032,175,3,108.5,0.0,325.5
2955,1032,182,3,44.16,0.0,132.48
2956,1033,141,2,86.39,8.64,155.5
2957,1033,93,2,125.34,0.0,250.68
2958,1033,96,3,175.12,0.0,525.36
2959,1033,14,2,158.47,0.0,316.94
2960,1034,178,1,98.76,19.75,79.01
2961,1034,74,2,56.07,0.0,112.14
2962,1034,148,2,114.23,0.0,228.46
2963,1034,27,2,1005.96,0.0,2011.92
2964,1035,198,3,78.65,0.0,235.95
2965,1035,11,3,53.64,0.0,160.92
2966,1035,75,3,84.21,16.84,202.11
2967,1035,200,1,134.96,0.0,134.96
2968,1036,113,3,42.06,0.0,126.18
2969,1036,148,3,114.23,0.0,342.69
2970,1036,172,2,18.21,0.0,36.42
2971,1036,125,1,44.98,0.0,44.98
2972,1036,128,2,136.26,0.0,272.52
2973,1036,74,3,56.07,0.0,168.21
2974,1037,192,1,167.01,0.0,167.01
2975,1037,59,1,170.7,0.0,170.7
2976,1038,155,1,40.86,0.0,40.86
2977,1038,49,2,151.84,0.0,303.68
2978,1038,174,3,144.66,0.0,433.98
2979,1038,131,1,103.37,0.0,103.37
2980,1039,66,1,96.11,0.0,96.11
2981,1039,96,3,175.12,0.0,525.36
2982,1039,142,3,197.57,0.0,592.71
2983,1040,56,2,95.42,0.0,190.84
2984,1040,21,3,48.66,0.0,145.98
2985,1041,63,3,48.71,7.31,124.2
2986,1041,66,2,96.11,0.0,192.22
2987,1042,66,3,96.11,0.0,288.33
2988,1042,52,2,19.86,0.0,39.72
2989,1042,96,2,175.12,0.0,350.24
2990,1043,102,1,64.56,0.0,64.56
2991,1044,35,3,1069.13,0.0,3207.39
2992,1044,85,1,124.56,24.91,99.65
2993,1044,114,3,41.3,0.0,123.9
2994,1044,21,3,48.66,0.0,145.98
2995,1045,11,2,53.64,8.05,91.18
2996,1045,117,1,190.8,0.0,190.8
2997,1045,150,3,60.23,0.0,180.69
2998,1046,138,1,134.25,0.0,134.25
2999,1046,19,1,43.2,0.0,43.2
3000,1046,11,1,53.64,0.0,53.64
3001,1046,97,2,165.81,16.58,298.46
3002,1047,157,3,99.21,0.0,297.63
3003,1047,66,1,96.11,9.61,86.5
3004,1047,154,1,24.87,0.0,24.87
3005,1047,90,2,80.12,0.0,160.24
3006,1048,157,1,99.21,0.0,99.21
3007,1048,138,3,134.25,0.0,402.75
3008,1048,35,3,1069.13,0.0,3207.39
3009,1048,38,2,23.61,0.0,47.22
3010,1049,200,2,134.96,0.0,269.92
3011,1049,147,1,30.47,0.0,30.47
3012,1049,107,2,164.98,33.0,263.96
3013,1050,122,1,194.38,0.0,194.38
3014,1050,28,3,18.09,0.0,54.27
3015,1051,66,3,96.11,0.0,288.33
3016,1051,175,3,108.5,0.0,325.5
3017,1051,20,1,116.87,0.0,116.87
3018,1052,58,3,99.7,0.0,299.1
3019,1052,177,1,44.04,6.61,37.43
3020,1052,88,3,99.65,0.0,298.95
3021,1052,65,2,141.12,0.0,282.24
3022,1052,167,3,119.3,23.86,286.32
3023,1053,52,2,19.86,0.0,39.72
3024,1053,143,3,82.6,16.52,198.24
3025,1053,41,2,45.05,0.0,90.1
3026,1053,176,1,95.47,0.0,95.47
3027,1053,167,1,119.3,0.0,119.3
3028,1053,4,2,154.57,0.0,309.14
3029,1054,76,1,199.58,0.0,199.58
3030,1054,16,3,163.52,0.0,490.56
3031,1054,83,1,57.89,0.0,57.89
3032,1054,19,1,43.2,0.0,43.2
3033,1055,63,3,48.71,7.31,124.2
3034,1056,16,3,163.52,0.0,490.56
3035,1056,56,1,95.42,0.0,95.42
3036,1057,76,2,199.58,29.94,339.28
3037,1058,64,1,166.05,0.0,166.05
3038,1058,142,1,197.57,29.64,167.93
3039,1058,69,1,98.08,0.0,98.08
3040,1058,160,2,116.67,0.0,233.34
3041,1059,38,1,23.61,0.0,23.61
3042,1059,95,3,105.58,0.0,316.74
3043,1060,130,1,16.49,0.0,16.49
3044,1060,41,1,45.05,0.0,45.05
3045,1060,33,1,141.55,0.0,141.55
3046,1061,104,1,151.16,0.0,151.16
3047,1062,64,1,166.05,33.21,132.84
3048,1063,63,1,48.71,0.0,48.71
3049,1063,114,1,41.3,0.0,41.3
3050,1063,31,3,165.81,24.87,422.82
3051,1063,167,3,119.3,0.0,357.9
3052,1064,114,1,41.3,0.0,41.3
3053,1064,57,3,61.56,0.0,184.68
3054,1064,136,1,40.9,0.0,40.9
3055,1064,74,2,56.07,0.0,112.14
3056,1065,195,1,107.29,0.0,107.29
3057,1065,196,3,455.68,91.14,1093.62
3058,1066,65,1,141.12,0.0,141.12
3059,1066,99,1,45.94,0.0,45.94
3060,1066,42,2,86.01,12.9,146.22
3061,1066,32,1,192.47,0.0,192.47
3062,1067,66,3,96.11,0.0,288.33
3063,1067,11,3,53.64,10.73,128.73
3064,1067,29,1,30.09,0.0,30.09
3065,1067,71,2,157.26,0.0,314.52
3066,1068,45,2,20.48,2.05,36.86
3067,1068,80,2,27.43,0.0,54.86
3068,1068,72,2,119.2,0.0,238.4
3069,1069,26,2,16.69,3.34,26.7
3070,1070,115,3,98.62,0.0,295.86
3071,1070,194,3,27.84,0.0,83.52
3072,1070,78,1,78.47,0.0,78.47
3073,1071,137,3,193.2,19.32,521.64
3074,1071,5,1,173.65,0.0,173.65
3075,1071,123,2,1397.68,279.54,2236.28
3076,1072,168,3,83.13,0.0,249.39
3077,1072,127,3,88.32,8.83,238.47
3078,1073,97,3,165.81,0.0,497.43
3079,1073,151,3,72.22,0.0,216.66
3080,1074,194,2,27.84,0.0,55.68
3081,1074,30,3,184.84,27.73,471.33
3082,1075,153,2,191.31,0.0,382.62
3083,1075,6,2,1453.29,0.0,2906.58
3084,1076,41,3,45.05,0.0,135.15
3085,1076,134,3,688.14,0.0,2064.42
3086,1077,88,3,99.65,0.0,298.95
3087,1077,77,2,36.47,0.0,72.94
3088,1078,104,2,151.16,0.0,302.32
3089,1078,186,1,100.48,0.0,100.48
3090,1078,45,2,20.48,0.0,40.96
3091,1078,153,1,191.31,0.0,191.31
3092,1078,136,2,40.9,6.13,69.54
3093,1079,74,3,56.07,5.61,151.38
3094,1080,86,1,66.49,0.0,66.49
3095,1080,93,2,125.34,0.0,250.68
3096,1080,89,3,125.44,0.0,376.32
3097,1081,160,3,116.67,0.0,350.01
3098,1081,134,1,688.14,0.0,688.14
3099,1081,85,1,124.56,0.0,124.56
3100,1081,142,3,197.57,0.0,592.71
3101,1082,88,2,99.65,9.97,179.36
3102,1082,30,1,184.84,0.0,184.84
3103,1082,113,1,42.06,8.41,33.65
3104,1082,43,1,24.93,0.0,24.93
3105,1083,136,3,40.9,0.0,122.7
